city,state,zip_code,latitude,longitude
Lebanon,PA,17046,40.349975,-76.390243
Lebanon,TN,37087,36.191829,-86.290925
Lebanon,VA,24266,36.900374,-82.043985
Lecanto,FL,34461,28.891252,-82.489485
Ledgewood,NJ,7852,40.873613,-74.653315
Leeds,AL,35094,33.562105,-86.518619
Lees Summit,MO,64082,38.856651,-94.380671
Lees Summit,MO,64086,38.930632,-94.363615
Leesburg,FL,34748,28.842541,-81.898976
Leesburg,VA,20176,39.117098,-77.54043
Leesville,LA,71446,31.118636,-93.274624
Leesville,SC,29070,33.917546,-81.529227
Lehigh Acres,FL,33971,26.614759,-81.667127
Lehighton,PA,18235,40.8096416,-75.7382802
Leicester,MA,1524,42.251179,-71.935136
Leitchfield,KY,42754,37.484701,-86.265657
Leland,NC,28451,34.209879,-78.023068
Lenoir,NC,28645,35.928486,-81.530125
Lenoir City,TN,37771,35.822085,-84.26463
Leominster,MA,1453,42.491861,-71.729962
Levelland,TX,79336,33.596282,-102.361308
Levittown,NY,11756,40.726434,-73.512899
Levittown,PA,19055,40.141962,-74.822463
Lewis Center,OH,43035,40.16509,-83.015842
Lewisburg,PA,17837,40.991619,-76.878945
Lewisburg,TN,37091,35.47119,-86.791446
Lewisburg,WV,24901,37.811906,-80.429277
Lewistown,PA,17044,40.581333,-77.611455
Lewisville,TX,75067,33.000502,-96.990945
Lewisville,TX,75067,33.047228,-97.013954
Lewisville,TX,75077,33.072889,-97.038182
Lexington,KY,40503,37.979363,-84.531084
Lexington,KY,40509,38.037703,-84.422031
Lexington,KY,40511,38.069978,-84.480507
Lexington,KY,40513,38.004763,-84.571831
Lexington,KY,40515,37.966733,-84.500725
Lexington,NC,27292,35.794678,-80.259545
Lexington,NC,27295,35.8343351,-80.2758531
Lexington,NE,68850,40.744902,-99.742518
Lexington,SC,29072,33.998141,-81.224767
Lexington,SC,29073,33.910686,-81.230185
Lexington,TN,38351,35.654492,-88.411623
Lexington,VA,24450,37.805879,-79.409875
Liberal,KS,67901,37.045555,-100.94108
Liberal,KS,67901,37.066998,-100.916934
Liberty,TX,77575,30.075608,-94.775305
Lihue,HI,96766,21.982346,-159.365025
Lilburn,GA,30047,33.90295,-84.110453
Lima,OH,45804,40.728865,-84.0598
Lima,OH,45805,40.7525512,-84.152321
Lincoln,CA,95648,38.888601,-121.291797
Lincoln,IL,62656,40.154263,-89.398031
Lincoln,ME,4457,45.35585,-68.524661
Lincoln,NE,68507,40.848885,-96.601788
Lincoln,NE,68512,40.729465,-96.685039
Lincoln,NE,68521,40.858346,-96.677746
Lincoln,NE,68526,40.736437,-96.598969
Lincolnton,NC,28092,35.483343,-81.240857
Lindale,TX,75771,32.474668,-95.387691
Linden,NJ,7036,40.612665,-74.24755
Lindon,UT,84042,40.348491,-111.731799
Lindsay,OK,73052,34.83499,-97.597457
Linton,IN,47441,39.036083,-87.130418
Lisbon,CT,6351,41.583495,-71.98949
Litchfield,IL,62056,39.185505,-89.668379
Litchfield,MN,55355,45.1210736,-94.4907311
Lithia Springs,GA,30122,33.7745093,-84.6010619
Lithonia,GA,30038,33.694644,-84.084863
Lithonia,GA,30038,33.700533,-84.166977
Little Egg Harbor,NJ,8087,39.603504,-74.363391
Little Falls,MN,56345,45.980168,-94.337543
Little Rock,AR,72205,34.72831,-92.397677
Little Rock,AR,72209,34.667147,-92.377089
Little Rock,AR,72211,34.748243,-92.410566
Little Rock,AR,72223,34.809468,-92.485983
Littleton,CO,80123,39.636245,-105.083434
Littleton,CO,80127,39.608122,-105.150934
Littleton,NH,3561,44.304654,-71.798527
Live Oak,FL,32060,30.324465,-82.963965
Livermore,CA,94551,37.699249,-121.767991
Liverpool,NY,13090,43.189246,-76.242531
Livingston,TX,77351,30.716174,-94.954755
Livonia,MI,48150,42.36642,-83.336402
Livonia,MI,48152,42.430649,-83.339865
Lockhart,TX,78644,29.85698,-97.665477
Lockport,IL,60441,41.5922214,-88.0228929
Lockport,NY,14094,43.147314,-78.694226
Locust,NC,28097,35.25656,-80.456989
Locust Grove,GA,30248,33.358138,-84.120553
Locust Grove,OK,74352,36.198695,-95.158237
Locust Grove,VA,22508,38.371732,-77.767965
Lodi,CA,95242,38.112985,-121.303278
Logan,OH,43138,39.538335,-82.43698
Logan,UT,84321,41.712169,-111.835983
Logan,WV,25601,37.860092,-82.044407
Logansport,IN,46947,40.761249,-86.311815
Loganville,GA,30052,33.840982,-83.911143
Loma Linda,CA,92354,34.047122,-117.242268
Lompoc,CA,93436,34.662934,-120.465113
London,KY,40741,37.11412,-84.091669
London,OH,43140,39.908987,-83.42934
Long Beach,CA,90805,33.86142,-118.147723
Long Beach,CA,90808,33.829326,-118.090624
Longmont,CO,80504,40.158118,-105.048415
Longmont,CO,80504,40.205184,-105.09877
Longview,TX,75604,32.531894,-94.78483
Longview,TX,75604,32.555284,-94.79772
Longview,TX,75605,32.542098,-94.727504
Longview,WA,98632,46.119315,-122.93007
Longview,WA,98632,46.153058,-122.983947
Lonoke,AR,72086,34.805224,-91.894037
Lorain,OH,44053,41.430204,-82.208011
Los Banos,CA,93635,37.05397,-120.878932
Los Fresnos,TX,78566,26.074583,-97.491285
Los Lunas,NM,87031,34.817298,-106.763155
Louisa,KY,41230,38.102517,-82.624121
Louisburg,NC,27549,36.08324,-78.320606
Louisville,KY,40207,38.253729,-85.644231
Louisville,KY,40214,38.128945,-85.779878
Louisville,KY,40216,38.157362,-85.836005
Louisville,KY,40216,38.171432,-85.870209
Louisville,KY,40218,38.199176,-85.667473
Louisville,KY,40219,38.135649,-85.671851
Louisville,KY,40229,38.088497,-85.66386
Louisville,KY,40241,38.300079,-85.545768
Louisville,KY,40272,38.102544,-85.866119
Louisville,KY,40291,38.142543,-85.586846
Louisville,MS,39339,33.122255,-89.08271
Lovejoy,GA,30250,33.4425589,-84.3256768
Loveland,CO,80537,40.404373,-105.046623
Loveland,CO,80538,40.456889,-105.080953
Lowville,NY,13367,43.7736414,-75.478088
Lubbock,TX,79415,33.590452,-101.858844
Lubbock,TX,79416,33.589118,-101.93805
Lubbock,TX,79423,33.489339,-101.901918
Lubbock,TX,79423,33.504484,-101.868925
Lubbock,TX,79423,33.527803,-101.903621
Lubbock,TX,79424,33.5162977,-101.9553076
Lucas,TX,75002,33.088533,-96.618387
Lucedale,MS,39452,30.901828,-88.595144
Ludington,MI,49431,43.957893,-86.40034
Lufkin,TX,75904,31.299557,-94.731474
Lumberton,NC,28358,34.623515,-79.042438
Lumberton,NC,28358,34.664064,-79.005857
Lumberton,NJ,8048,39.977436,-74.768533
Lumberton,TX,77657,30.258479,-94.216602
Lunenburg,MA,1462,42.595005,-71.759878
Luray,VA,22835,38.662488,-78.493811
Lutz,FL,33549,28.180178,-82.467126
Lynchburg,VA,24501,37.410677,-79.209399
Lynchburg,VA,24502,37.322584,-79.252851
Lynchburg,VA,24502,37.353827,-79.185652
Lynn,MA,1905,42.448723,-70.960817
Lynn Haven,FL,32444,30.2262571,-85.6462476
Lynnwood,WA,98037,47.842328,-122.299477
Lynnwood,WA,98087,47.848617,-122.252455
Macclenny,FL,32063,30.262712,-82.108869
Macedon,NY,14502,43.066512,-77.357871
Macedonia,OH,44056,41.309977,-81.519342
Macomb,IL,61455,40.461079,-90.641514
Macon,GA,31206,32.8090607,-83.7177241
Macon,GA,31210,32.882928,-83.759967
Macon,GA,31211,32.86309,-83.610778
Macon,MO,63552,39.753883,-92.463896
Madera,CA,93637,36.975625,-120.08061
Madill,OK,73446,34.069993,-96.76555
Madison,AL,35757,34.793292,-86.750837
Madison,AL,35758,34.683846,-86.741089
Madison,AL,35758,34.751165,-86.773547
Madison,AL,35758,34.756417,-86.730166
Madison,GA,30650,33.56619,-83.480021
Madison,IN,47250,38.783942,-85.377601
Madison,MS,39110,32.467307,-90.134679
Madison,OH,44057,41.804645,-81.071979
Madison,TN,37115,36.2639814,-86.7140176
Madison,TN,37115,36.3088479,-86.6862916
Madison,WI,53714,43.1110577,-89.3128305
Madison,WI,53719,43.051987,-89.509157
Madison Heights,VA,24572,37.461433,-79.115598
Madisonville,TN,37354,35.512288,-84.360078
Madisonville,TX,77864,30.956855,-95.894079
Magee,MS,39111,31.8670328,-89.7472559
Magna,UT,84044,40.6949205,-112.0900191
Magnolia,AR,71753,33.276653,-93.212017
Malden,MO,63863,36.570405,-89.972394
Malone,NY,12953,44.845175,-74.329384
Malvern,AR,72104,34.3907358,-92.8327356
Manahawkin,NJ,8050,39.700512,-74.275543
Manassas,VA,20109,38.77154,-77.507534
Manassas,VA,20110,38.752905,-77.448523
Manati,PR,674,18.4408636,-66.4577686
Manchester,CT,6042,41.806569,-72.537633
Manchester,IA,52057,42.482171,-91.478152
Manchester,KY,40962,37.1407311,-83.7729955
Manchester,MO,63011,38.596021,-90.506779
Manchester,NH,3103,42.955774,-71.444492
Manchester,TN,37355,35.452676,-86.047354
Mandan,ND,58554,46.846573,-100.903299
Mandeville,LA,70448,30.372529,-90.077311
Manhattan,KS,66502,39.188472,-96.556204
Manitowoc,WI,54220,44.076137,-87.69668
Mankato,MN,56001,44.163908,-93.950642
Manning,SC,29102,33.700301,-80.226193
Manor,TX,78653,30.3475451,-97.5442106
Mansfield,LA,71052,32.052932,-93.68175
Mansfield,OH,44903,40.6917441,-82.5079544
Mansfield,PA,16933,41.783832,-77.066876
Mansfield,TX,76063,32.576044,-97.130022
Mansfield,TX,76063,32.605196,-97.116576
Manteca,CA,95337,37.785539,-121.218572
Manville,NJ,8835,40.546574,-74.58374
Many,LA,71449,31.579129,-93.508768
Maple Grove,MN,55311,45.126054,-93.494365
Maplewood,MO,63143,38.621552,-90.330829
Maquoketa,IA,52060,42.048737,-90.662622
Marana,AZ,85741,32.338897,-111.04916
Marble Falls,TX,78654,30.599475,-98.271812
Margate,FL,33063,26.237516,-80.203077
Marianna,FL,32448,30.727748,-85.188476
Maricopa,AZ,85138,33.039071,-112.014193
Marietta,GA,30008,33.882577,-84.586639
Marietta,GA,30060,33.909904,-84.488515
Marietta,GA,30060,33.945801,-84.521428
Marietta,GA,30062,33.98091,-84.463068
Marietta,GA,30062,34.023274,-84.422495
Marietta,GA,30064,33.867392,-84.636252
Marietta,GA,30066,34.019289,-84.55707
Marietta,OH,45750,39.40411,-81.418983
Marina,CA,93933,36.693096,-121.801112
Marinette,WI,54143,45.0739,-87.656014
Marion,AR,72364,35.197986,-90.182488
Marion,IA,52302,42.033289,-91.552968
Marion,IL,62959,37.748171,-88.971464
Marion,IN,46953,40.530175,-85.676774
Marion,NC,28752,35.647439,-82.030359
Marion,OH,43302,40.584009,-83.088355
Marion,VA,24354,36.846533,-81.500801
Marksville,LA,71350,31.095695,-92.062482
Marlin,TX,76661,31.304425,-96.876786
Marlton,NJ,8053,39.896213,-74.915401
Marquette,MI,49855,46.54749,-87.459933
Marrero,LA,70072,29.87864,-90.093306
Marshall,IL,62441,39.415132,-87.690846
Marshall,MN,56258,44.432426,-95.766785
Marshall,MO,65340,39.111569,-93.216447
Marshall,TX,75670,32.558194,-94.353214
Marshalltown,IA,50158,42.012119,-92.908946
Marshfield,MO,65706,37.337928,-92.939632
Marshfield,WI,54449,44.686521,-90.154602
Martin,TN,38237,36.355005,-88.883642
Martinez,CA,94553,37.996909,-122.109451
Martinez,GA,30907,33.551564,-82.088197
Martinsburg,WV,25401,39.451745,-77.986101
Martinsburg,WV,25404,39.542837,-77.910249
Martinsville,IN,46151,39.418348,-86.405892
Martinsville,VA,24112,36.6940514,-79.902381
Marysville,CA,95901,39.127225,-121.574284
Marysville,KS,66508,39.843391,-96.605108
Marysville,OH,43040,40.230455,-83.345774
Marysville,WA,98270,48.055649,-122.112545
Marysville,WA,98271,48.0789466,-122.1885064
Maryville,MO,64468,40.330026,-94.870115
Maryville,TN,37801,35.71475,-84.012705
Mason,OH,45040,39.311522,-84.318642
Mason,WV,25260,39.010434,-82.0343166
Mason City,IA,50401,43.1455271,-93.2624869
Massena,NY,13662,44.922201,-74.877754
Massillon,OH,44646,40.765473,-81.522918
Mattoon,IL,61938,39.481309,-88.337398
Mayaguez,PR,680,18.154276,-67.140516
Mayfield,KY,42066,36.720985,-88.629795
Mayfield Heights,OH,44124,41.518852,-81.440566
Mayodan,NC,27027,36.420034,-79.935709
Mays Landing,NJ,8330,39.4521464,-74.6533334
Maysville,KY,41056,38.621092,-83.787522
Mcalester,OK,74501,34.9192022,-95.7404781
Mcallen,TX,78501,26.236042,-98.205346
Mcallen,TX,78503,26.188376,-98.209872
Mcallen,TX,78504,26.243829,-98.245074
Mcallen,TX,78504,26.256318,-98.235897
Mccomb,MS,39648,31.26364,-90.473303
Mccook,NE,69001,40.198728,-100.652337
Mcdonough,GA,30253,33.432882,-84.184909
Mcgehee,AR,71654,33.604067,-91.381208
Mckinney,TX,75069,33.222075,-96.629963
Mckinney,TX,75070,33.156215,-96.682512
Mckinney,TX,75071,33.197584,-96.664597
Mckinney,TX,75071,33.216703,-96.735578
Mcminnville,OR,97128,45.230446,-123.174216
Mcminnville,TN,37110,35.69885,-85.788267
Mcpherson,KS,67460,38.367599,-97.628126
Meadville,PA,16335,41.6222542,-80.2138609
Mebane,NC,27302,36.066879,-79.273316
Mechanicsburg,PA,17050,40.248405,-77.023292
Mechanicsville,VA,23111,37.613893,-77.355454
Medford,OR,97501,42.310525,-122.856467
Medford,OR,97504,42.367014,-122.859606
Medford,WI,54451,45.15337,-90.330656
Medina,OH,44256,41.162035,-81.859196
Melbourne,FL,32901,28.055291,-80.623237
Melbourne,FL,32935,28.122779,-80.674465
Melbourne,FL,32935,28.1712898,-80.6739212
Melbourne,FL,32937,28.136798,-80.581834
Melbourne,FL,32940,28.233106,-80.724196
Memphis,TN,38115,35.06992,-89.862776
Memphis,TN,38116,35.00496,-90.027736
Memphis,TN,38125,35.022153,-89.830391
Memphis,TN,38125,35.047606,-89.811353
Memphis,TN,38128,35.232111,-89.893934
Memphis,TN,38133,35.176134,-89.839673
Mena,AR,71953,34.588589,-94.225872
Menomonie,WI,54751,44.910874,-91.930707
Mentor,OH,44060,41.678819,-81.307646
Meraux,LA,70075,29.934138,-89.924234
Merced,CA,95348,37.317972,-120.501967
Meridian,ID,83642,43.588905,-116.40247
Meridian,ID,83642,43.618101,-116.343373
Meridian,ID,83646,43.650236,-116.436338
Meridian,MS,39301,32.35449,-88.683123
Meridian,MS,39301,32.389466,-88.682353
Meridian,MS,39307,32.387318,-88.748256
Merrill,WI,54452,45.175726,-89.649301
Merrillville,IN,46410,41.473884,-87.300113
Merritt Island,FL,32952,28.359625,-80.668453
Mesa,AZ,85201,33.431942,-111.865295
Mesa,AZ,85203,33.452481,-111.81464
Mesa,AZ,85204,33.38032,-111.772934
Mesa,AZ,85204,33.380445,-111.802765
Mesa,AZ,85205,33.424031,-111.72059
Mesa,AZ,85206,33.384526,-111.739644
Mesa,AZ,85206,33.391531,-111.699115
Mesa,AZ,85209,33.38506,-111.599933
Mesa,AZ,85210,33.380761,-111.83672
Mesa,AZ,85212,33.363017,-111.654204
Mesa,AZ,85213,33.449316,-111.772239
Mesa,AZ,85215,33.449105,-111.733671
Mesquite,NV,89027,36.805056,-114.107043
Mesquite,TX,75149,32.769394,-96.628613
Mesquite,TX,75149,32.788794,-96.599162
Mesquite,TX,75150,32.813102,-96.609886
Metairie,LA,70003,30.003591,-90.229227
Methuen,MA,1844,42.743122,-71.165141
Mexia,TX,76667,31.683347,-96.456538
Mexico,ME,4257,44.538526,-70.516879
Mexico,MO,65265,39.120508,-91.890515
Miami,FL,33032,25.520739,-80.423859
Miami,FL,33144,25.76493,-80.308812
Miami,FL,33147,25.843304,-80.251349
Miami,FL,33189,25.570918,-80.376101
Miami,FL,33196,25.685292,-80.448637
Miami,OK,74354,36.904509,-94.880384
Miami Gardens,FL,33055,25.926748,-80.262238
Miami Gardens,FL,33056,25.952899,-80.243694
Miami Gardens,FL,33169,25.935725,-80.207676
Michigan City,IN,46360,41.667118,-86.887953
Middle Island,NY,11953,40.880134,-72.947124
Middleburg,FL,32068,30.101031,-81.774022
Middleburg,FL,32068,30.105744,-81.833799
Middlefield,OH,44062,41.458739,-81.085431
Middlesboro,KY,40965,36.62223,-83.707611
Middletown,DE,19709,39.446328,-75.737929
Middletown,KY,40243,38.247053,-85.512815
Middletown,NY,10940,41.455314,-74.37827
Middletown,OH,45044,39.488698,-84.326818
Midland,MI,48642,43.661521,-84.238083
Midland,TX,79701,31.974854,-102.070354
Midland,TX,79707,32.029805,-102.148753
Midlothian,TX,76065,32.485326,-97.005713
Midlothian,VA,23112,37.431919,-77.621472
Midlothian,VA,23113,37.504108,-77.62979
Midvale,UT,84047,40.6193806,-111.8584799
Midwest City,OK,73110,35.462588,-97.389579
Milan,TN,38358,35.876197,-88.748089
Miles City,MT,59301,46.403585,-105.818621
Milford,CT,6460,41.238029,-73.03147
Milford,DE,19963,38.929245,-75.435194
Milford,OH,45150,39.159269,-84.280172
Milford,PA,18337,41.34997,-74.733605
Mililani,HI,96789,21.450001,-158.00557
Mill Hall,PA,17751,41.116694,-77.480536
Millbrook,AL,36054,32.493877,-86.398425
Millcreek,UT,84106,40.691031,-111.846529
Milledgeville,GA,31061,33.116273,-83.265246
Millersburg,OH,44654,40.533463,-81.919583
Millington,TN,38053,35.357703,-89.897647
Millville,NJ,8332,39.425258,-75.035642
Milpitas,CA,95035,37.431416,-121.921182
Milton,FL,32571,30.600827,-87.11688
Milwaukee,WI,53212,43.087643,-87.905885
Milwaukee,WI,53214,43.025452,-88.001714
Milwaukee,WI,53215,42.983582,-87.950503
Milwaukee,WI,53225,43.1222318,-88.0414823
Milwaukie,OR,97267,45.410458,-122.625807
Minden,LA,71055,32.6280728,-93.2511369
Mineola,TX,75773,32.689696,-95.481768
Mineral Wells,TX,76067,32.813849,-98.086147
Minocqua,WI,54548,45.889663,-89.721537
Minot,ND,58701,48.194659,-101.300201
Miramar,FL,33025,25.9935839,-80.2504294
Mishawaka,IN,46545,41.7150018,-86.1812376
Mission,TX,78572,26.193521,-98.2869487
Mission,TX,78572,26.2143207,-98.3081936
Missoula,MT,59804,46.831571,-114.047098
Missoula,MT,59808,46.883599,-114.042028
Missouri City,TX,77459,29.536603,-95.516725
Missouri City,TX,77459,29.573505,-95.568028
Mitchell,SD,57301,43.684941,-98.009732
Moberly,MO,65270,39.4476727,-92.4204522
Mobile,AL,36606,30.669712,-88.105083
Mobile,AL,36606,30.684378,-88.12497
Mobile,AL,36608,30.6780881,-88.1948625
Mobile,AL,36609,30.641564,-88.189278
Mobile,AL,36609,30.649576,-88.162311
Mobile,AL,36618,30.7171309,-88.1633413
Mobile,AL,36619,30.593568,-88.162839
Mobile,AL,36695,30.639038,-88.246334
Mobile,AL,36695,30.6781469,-88.2225698
Mocksville,NC,27028,35.927743,-80.587516
Modesto,CA,95350,37.673392,-121.037048
Modesto,CA,95355,37.664584,-120.976596
Modesto,CA,95356,37.694458,-120.99185
Mohegan Lake,NY,10547,41.310524,-73.8667982
Moline,IL,61265,41.468524,-90.48
Monaca,PA,15061,40.678581,-80.301528
Moncks Corner,SC,29461,33.210795,-79.985652
Monett,MO,65708,36.911771,-93.903147
Monona,WI,53713,43.042561,-89.350021
Monroe,GA,30655,33.798413,-83.742318
Monroe,LA,71201,32.525782,-92.098424
Monroe,LA,71201,32.526989,-92.113661
Monroe,LA,71203,32.5249911,-92.0677469
Monroe,MI,48162,41.951627,-83.395824
Monroe,NC,28110,35.013875,-80.564009
Monroe,NY,10950,41.316942,-74.148316
Monroe,WA,98272,47.865754,-121.972124
Monroe,WI,53566,42.6095957,-89.6635797
Monroeville,AL,36460,31.480615,-87.328286
Montevideo,MN,56265,44.951553,-95.689822
Montgomery,AL,36107,32.370783,-86.268184
Montgomery,AL,36109,32.402505,-86.266962
Montgomery,AL,36116,32.325856,-86.23242
Montgomery,AL,36116,32.340452,-86.175231
Montgomery,AL,36117,32.354805,-86.135007
Montgomery,AL,36117,32.385046,-86.184915
Montgomery,IL,60538,41.720324,-88.372495
Montgomery,TX,77356,30.3844023,-95.6504343
Monticello,AR,71655,33.63588,-91.80475
Monticello,IN,47960,40.7479,-86.781523
Monticello,KY,42633,36.857879,-84.84871
Monticello,MN,55362,45.284181,-93.801838
Monticello,NY,12701,41.666909,-74.679828
Montoursville,PA,17754,41.262279,-76.919142
Montrose,CO,81401,38.449068,-107.863399
Monument,CO,80132,39.0671,-104.853802
Moon Township,PA,15108,40.515671,-80.224153
Moore,OK,73160,35.322508,-97.493008
Moore,OK,73160,35.3331,-97.478135
Moorefield,WV,26836,39.084767,-78.958862
Mooresville,NC,28115,35.577764,-80.791474
Mooresville,NC,28117,35.589556,-80.855035
Moraine,OH,45439,39.711341,-84.201791
Morehead,KY,40351,38.201435,-83.481958
Morehead City,NC,28557,34.7348209,-76.8116296
Moreno Valley,CA,92555,33.935827,-117.181887
Morgan City,LA,70380,29.683712,-91.267157
Morgan City,LA,70380,29.7054279,-91.2005534
Morgan Hill,CA,95037,37.149211,-121.655172
Morganfield,KY,42437,37.688625,-87.900008
Morganton,NC,28655,35.727126,-81.704866
Morganton,NC,28655,35.75277,-81.717698
Morgantown,WV,26501,39.6458746,-79.9985471
Morgantown,WV,26508,39.578766,-79.959297
Morrilton,AR,72110,35.168795,-92.726727
Morris,IL,60450,41.384538,-88.417167
Morristown,TN,37813,36.213757,-83.255027
Morristown,TN,37814,36.190606,-83.357186
Morristown,TN,37814,36.206597,-83.316028
Morristown,TN,37814,36.236942,-83.282483
Morrisville,NC,27560,35.818159,-78.844998
Morrisville,NC,27560,35.867367,-78.84613
Morrow,GA,30260,33.589722,-84.340272
Morton,IL,61550,40.630189,-89.461783
Moscow,ID,83843,46.734632,-117.035716
Moses Lake,WA,98837,47.141249,-119.274113
Moulton,AL,35650,34.4955794,-87.2769413
Moultrie,GA,31788,31.170209,-83.757943
Moundsville,WV,26041,39.926686,-80.74758
Mount Airy,MD,21771,39.367014,-77.162379
Mount Airy,NC,27030,36.471882,-80.618476
Mount Dora,FL,32757,28.817694,-81.672892
Mount Juliet,TN,37122,36.178935,-86.519873
Mount Olive,NC,28365,35.210528,-78.07173
Mount Pleasant,IA,52641,40.978989,-91.541832
Mount Pleasant,MI,48858,43.572988,-84.760321
Mount Pleasant,PA,15666,40.127905,-79.544724
Mount Pleasant,SC,29466,32.861746,-79.788225
Mount Pleasant,TX,75455,33.134578,-94.964667
Mount Pleasant,WI,53406,42.718293,-87.848618
Mount Pocono,PA,18344,41.125512,-75.372294
Mount Prospect,IL,60056,42.069294,-87.923386
Mount Sterling,KY,40353,38.069083,-83.957813
Mount Vernon,IL,62864,38.309085,-88.958411
Mount Vernon,MO,65712,37.091992,-93.826056
Mount Vernon,OH,43050,40.40481,-82.441578
Mount Vernon,WA,98273,48.441695,-122.346325
Mountain Grove,MO,65711,37.150021,-92.259461
Mountain Home,AR,72653,36.3549565,-92.3410256
Mountain Home,ID,83647,43.1366956,-115.6679356
Mountain Iron,MN,55768,47.5229841,-92.5910689
Mountain View,AR,72560,35.867227,-92.101796
Mountain View,CA,94040,37.400846,-122.109748
Mountain View,MO,65548,37.00257,-91.706291
Mukwonago,WI,53149,42.8541963,-88.3148487
Mulberry,FL,33860,27.9334039,-81.9703485
Mullins,SC,29574,34.18319,-79.345133
Muncie,IN,47302,40.157541,-85.369318
Muncie,IN,47304,40.216727,-85.440925
Murfreesboro,TN,37127,35.775172,-86.399845
Murfreesboro,TN,37128,35.814212,-86.447192
Murfreesboro,TN,37128,35.866567,-86.464296
Murfreesboro,TN,37129,35.850374,-86.427837
Murfreesboro,TN,37129,35.878349,-86.382799
Murfreesboro,TN,37130,35.831443,-86.346282
Murphy,NC,28906,35.108762,-84.005497
Murphy,TX,75094,33.013849,-96.61515
Murphysboro,IL,62966,37.759516,-89.28315
Murray,KY,42071,36.627014,-88.317878
Murray,UT,84117,40.649827,-111.849349
Murrells Inlet,SC,29576,33.584413,-79.028972
Murrieta,CA,92562,33.552575,-117.192629
Muscatine,IA,52761,41.457702,-91.025199
Muscle Shoals,AL,35661,34.74765,-87.673673
Muskego,WI,53150,42.926573,-88.110317
Muskegon,MI,49441,43.192887,-86.266661
Muskegon,MI,49444,43.202357,-86.197655
Muskogee,OK,74401,35.772625,-95.373093
Mustang,OK,73064,35.393703,-97.705208
Myrtle Beach,SC,29572,33.7872622,-78.7684707
Myrtle Beach,SC,29575,33.6325865,-78.9613536
Myrtle Beach,SC,29577,33.673488,-78.905125
Myrtle Beach,SC,29577,33.683485,-78.957319
Myrtle Beach,SC,29577,33.702814,-78.912123
Myrtle Beach,SC,29577,33.717465,-78.856676
Nacogdoches,TX,75961,31.611404,-94.638306
Nacogdoches,TX,75965,31.650027,-94.652353
Nampa,ID,83651,43.5664486,-116.6140707
Nampa,ID,83686,43.548914,-116.569909
Nampa,ID,83687,43.602905,-116.510876
Napa,CA,94558,38.309011,-122.283328
Napanoch,NY,12458,41.7424997,-74.3706537
Naperville,IL,60564,41.745338,-88.198078
Naples,FL,34105,26.207268,-81.766528
Naples,FL,34109,26.270825,-81.745551
Naples,FL,34110,26.274446,-81.803347
Naples,FL,34112,26.125185,-81.762659
Naples,FL,34114,26.057251,-81.696975
Naples,FL,34114,26.148953,-81.689142
Napoleon,OH,43545,41.404038,-84.135082
Nashville,AR,71852,33.925385,-93.857443
Nashville,NC,27856,35.969754,-77.933938
Nashville,TN,37204,36.11089,-86.769361
Nashville,TN,37207,36.24439,-86.76291
Nashville,TN,37209,36.131739,-86.907819
Nashville,TN,37211,36.041872,-86.709067
Nashville,TN,37211,36.042185,-86.745587
Nashville,TN,37211,36.08246,-86.725437
Natchez,MS,39120,31.553404,-91.371779
Natchitoches,LA,71457,31.750245,-93.066686
National City,CA,91950,32.6747692,-117.0993336
Natrona Heights,PA,15065,40.646984,-79.712979
Naugatuck,CT,6770,41.4706,-73.028
Navarre,FL,32566,30.403135,-86.914711
Navarre,FL,32566,30.412221,-86.830894
Navasota,TX,77868,30.394988,-96.071724
Nebraska City,NE,68410,40.6580423,-95.8559141
Neenah,WI,54956,44.177492,-88.491799
Neosho,MO,64850,36.839161,-94.397282
Neptune,NJ,7753,40.225071,-74.085199
Nevada,MO,64772,37.832201,-94.326552
New Albany,IN,47150,38.319427,-85.818345
New Albany,MS,38652,34.492946,-89.032578
New Berlin,WI,53151,43.0145098,-88.1041709
New Bern,NC,28562,35.100925,-77.086836
New Bern,NC,28563,35.12535,-77.088785
New Boston,OH,45662,38.752864,-82.925293
New Boston,TX,75570,33.470693,-94.403621
New Braunfels,TX,78130,29.683664,-98.127884
New Caney,TX,77357,30.152304,-95.221042
New Castle,DE,19720,39.653574,-75.621829
New Castle,IN,47362,39.8867273,-85.3886916
New Castle,PA,16101,41.008938,-80.3945
New Hartford,NY,13413,43.095414,-75.312346
New Haven,CT,6513,41.320072,-72.876921
New Hudson,MI,48165,42.513919,-83.61331
New Iberia,LA,70560,29.986171,-91.815233
New Iberia,LA,70563,30.001069,-91.797421
New Lenox,IL,60451,41.5147816,-87.9534021
New London,WI,54961,44.411593,-88.743987
New Martinsville,WV,26155,39.656581,-80.859604
New Milford,CT,6776,41.551962,-73.419723
New Orleans,LA,70114,29.911302,-90.020477
New Orleans,LA,70126,30.005604,-90.037914
New Orleans,LA,70128,30.043339,-89.961927
New Orleans,LA,70130,29.92518,-90.070085
New Philadelphia,OH,44663,40.4959421,-81.470256
New Port Richey,FL,34654,28.2836888,-82.6767893
New Port Richey,FL,34655,28.207804,-82.668333
New Richmond,WI,54017,45.099222,-92.54036
New Roads,LA,70760,30.688578,-91.4642
New Smyrna Beach,FL,32168,29.015677,-80.993665
New Tazewell,TN,37825,36.439395,-83.609231
New Ulm,MN,56073,44.328703,-94.505311
Newark,NY,14513,43.051597,-77.057757
